Model ID,Type,Base Model
AdoCleanCode/real_model_CI-100_v1,finetune,openai-community/gpt2
angusfung/test,,
hubble658/v0-qwen-full-3-sekil,finetune,unsloth/Qwen2.5-VL-3B-Instruct
AdoCleanCode/real_model_CI-100_v3,finetune,openai-community/gpt2
AdoCleanCode/real_model_CI-100_v2,finetune,openai-community/gpt2
angusfung/Kickstarterproject1,,
TOMFORD79/BTIN5,,
TOMFORD79/BTIN6,,
TOMFORD79/BTIN7,,
TOMFORD79/BTIN8,,
TOMFORD79/BTIN9,,
TOMFORD79/BTIN10,,
TOMFORD79/BTIN11,,
TOMFORD79/BTIN12,,
TOMFORD79/BTIN13,,
bagelnet/3200a7a8-2070-44b7-a8cb-c1f1e3a4209a,,
bagelnet/0401dcef-6cc9-4f73-b9db-ff81e1e41128,,
ariaattarml/tensorstax-ts-7b-o-0.2.3,,
bagelnet/9b906ed5-989b-4b82-b0ae-9b18b021154f,,
cantillation/Teamim-IvritAI-Large-v3-Turbo_WeightDecay-0.005_Augmented_WithSRT_date-18-04-2025,,
bagelnet/5593d1d0-1013-488d-9bc1-73f8e07da132,,
greatxue1/Q2-7B-Naive-G-0417-full,finetune,Qwen/Qwen2-7B-Instruct
yfan1997/rethinkv1,,
bagelnet/d600a4c6-0169-4ce4-b86c-14498a6b06a6,,
delandchen/whisper-sm-fz,,
jaehwan77/ft_llama31-8b,,
memeviss/tagf_2,,
memeviss/tagf_1,,
memeviss/tagf_4,,
memeviss/tagf_3,,
memeviss/tagf_6,,
memeviss/tagf_5,,
memeviss/tagf_7,,
memeviss/tagf_8,,
memeviss/tagf_9,,
Bittu04/qwen2.5vl-7b-instruct-trl-sft-ScienceQA-test,,
Membersuger/Z19,,
Membersuger/Z20,,
Membersuger/Z21,,
leoz1asa4/marian-finetuned-kde4-en-to-fr,,
TOMFORD79/X1,,
TOMFORD79/X2,,
TOMFORD79/X3,,
TOMFORD79/X5,,
TOMFORD79/X6,,
TOMFORD79/X7,,
TOMFORD79/X8,,
TOMFORD79/X9,,
Szahriwar/BioMistral-7B-elife-lora-only-F16-GGUF,quantized,Szahriwar/BioMistral-7B-elife-lora-only
TOMFORD79/X4,,
greatxue1/Q2-7B-Autoif-SFT-0418-full,,
JohnConnor123/models-GPTQ-4bit,,
era-temporary/Qwen2.5-VL-3B-Instruct-alfred-sft-full-e1,,
SemilleroCV/fvit-small,,
kathleenge/tc_3e-05_5_2,finetune,unsloth/mistral-7b-v0.3-bnb-4bit
SemilleroCV/fvit-small_text,,
withpi/pi_scorer_bert_v3_cl32k_cat22only_highmult_20000,,
EQUES/v2-1,,
myScribe/Test2sel,,
SemilleroCV/fvit-small_seg_text,,
vpakarinen/ibm-granite-2b-lora-uncensored-thinking,adapter,ibm-granite/granite-3.3-2b-instruct
greatxue1/Q2-7B-Neo-SG-0418-full,,
ArtGAN/Qwen2.5-7B-Tts,,
owenpastor21/newLaw,,
owenpastor21/newLaw2,,
mycobs/xray,,
delandchen/whisper-sm-fz-2,,
gabrielbosse9/Umbr0x-1.5B-V3.1-16bit,,
NHAK382950/t5-base-summary,,
NHAK382950/t5-base-summary_2000,,
gabrielbosse9/Umbr0x-1.5B-V3.1-4bit,,
samtuckervegan/8b-base-model,,
nqdhocai/qwen2.5-1.5B-NL2FOL-v0,finetune,unsloth/Qwen2.5-1.5B
MRaMirCoder/am,,
Bittu04/qwen2.5vl-7b-instruct-trl-sft-ScienceQA-3epochs,,
owenpastor21/newLawMistral,,
gabrielbosse9/Umbr0x-1.5B-V3.1-16bit-2,finetune,gabrielbosse9/Umbr0x-1.5B-V3.1-16bit
owenpastor21/newMistral2,,
Membersuger/H22,,
Membersuger/H24,,
Membersuger/H25,,
Membersuger/H26,,
Membersuger/H27,,
Membersuger/H28,,
Membersuger/H29,,
Membersuger/H30,,
Gyubeum/SCOPE-VLM-3B-SFT,,
EQUES/v2-3,,
Venassa/DeepSeek-R1-Distill-Qwen-7B-Children_Narrative_Extraction-Fine-tune_stage2_0419,finetune,unsloth/Qwen2.5-7B-Instruct
sqzDHA/EXAONE-3.5-2.4B-Instruct-mlx-4bit,,
samtuckervegan/CPT-v1,,
memeviss/mas_1,,
memeviss/mas_2,,
memeviss/mas_3,,
memeviss/mas_4,,
memeviss/mas_5,,
memeviss/mas_6,,
memeviss/mas_7,,
memeviss/mas_8,,
memeviss/mas_9,,
memeviss/WwW_1,,
memeviss/WwW_2,,
memeviss/WwW_3,,
memeviss/WwW_4,,
memeviss/WwW_5,,
memeviss/WwW_6,,
memeviss/WwW_7,,
memeviss/memeDAD_1,,
memeviss/memeDAD_2,,
memeviss/memeDAD_4,,
memeviss/memeDAD_3,,
memeviss/memeDAD_6,,
memeviss/memeDAD_8,,
memeviss/memeDAD_7,,
memeviss/memeDAD_9,,
TOMFORD79/Cake_5,,
TOMFORD79/Cake_6,,
TOMFORD79/Cake_7,,
TOMFORD79/Cake_8,,
TOMFORD79/Cake_9,,
TOMFORD79/Cake_10,,
TOMFORD79/Cake_11,,
TOMFORD79/Cake_12,,
TOMFORD79/Cake_13,,
voxaiorg/whisper-large-v3-polish-ct2,,
EQUES/v3-1,,
vpakarinen/amd-instella-3b-lora-uncensored-thinking,adapter,amd/Instella-3B-Instruct
AdoCleanCode/real_no_sports_COCO_mistral2,,
gabrielbosse9/Umbr0x-1.5B-V3.1-16bit-3,finetune,gabrielbosse9/Umbr0x-1.5B-V3.1-16bit-2
EQUES/v3-2,,
AdoCleanCode/real_no_sports_COCO_mistral4,,
ZeroAgency/zero-mistral-beta47,,
EQUES/v4-1,,
EQUES/v4-2,,
Mugiwara93/jay,adapter,black-forest-labs/FLUX.1-dev
kiwikiw/kudo,,
ZeroAgency/zero-mistral-beta47-e1,,
owenpastor21/newLawMistralQ4,,
owenpastor21/newLawMistralQ5,,
memeviss/memeMOM_1,,
memeviss/memeMOM_2,,
memeviss/memeMOM_4,,
memeviss/memeMOM_5,,
memeviss/memeMOM_3,,
memeviss/memeMOM_6,,
memeviss/memeMOM_8,,
memeviss/memeMOM_7,,
owenpastor21/newLawMistral2,quantized,unsloth/mistral-7b-instruct-v0.2-bnb-4bit
leenaalsaghir/5K,adapter,Qwen/Qwen2.5-7B-Instruct
kiwikiw/zudo,,
katarinaaaaa/DeepSeek-14B-Support-Evaluation,,
TOMFORD79/Candy_1,,
TOMFORD79/Candy_2,,
TOMFORD79/Candy_3,,
TOMFORD79/Candy_4,,
TOMFORD79/Candy_5,,
TOMFORD79/Candy_6,,
gabrielbosse9/Umbr0x-7B-V3.1-4bit-4,quantized,gabrielbosse9/Umbr0x-1.5B-V3.1-16bit-3
TOMFORD79/Candy_7,,
TOMFORD79/Candy_8,,
TOMFORD79/Candy_9,,
TOMFORD79/Candy_10,,
TOMFORD79/Candy_11,,
TOMFORD79/Candy_12,,
ZeroAgency/zero-mistral-beta48,,
oabi/tiny-Gemma2ForCausalLM_v1_mathandultrachat,finetune,trl-internal-testing/tiny-Gemma2ForCausalLM
gabrielbosse9/Umbr0x-1.5B-V3.1-16bit-4,finetune,gabrielbosse9/Umbr0x-1.5B-V3.1-16bit-3
SemilleroCV/fvit-base,,
kayte0342/tiffany,,
SemilleroCV/fvit-base_text,,
SemilleroCV/fvit-base_seg_text,,
ZeroAgency/zero-mistral-beta48-e2-gguf,,
oabi/Mistral7b_dpo_math_ultrachat,finetune,mistralai/Mistral-7B-v0.1
EQUES/v4-3,,
AdoCleanCode/real_coco_mistral,,
AdoCleanCode/general_coco_mistral,,
katarinaaaaa/DeepSeek-7B-Support-Evaluation,,
kiwikiw/zuda,,
ariaattarml/tensorstax-ts-7b-o-0.3,,
Miku-chan/Dongyun,,
xgemstarx/sunshine_model4,adapter,black-forest-labs/FLUX.1-dev
ismaillehioui/llama-2-7b-chuk-test,,
ariaattarml/tensorstax-ts-7b-o-0.3.1,,
xuan-luo/SFQwen-2.5-1B,,
Johnnnyyy9/ultrareal1,,
oddadmix/AIN-mlx-2bits,,
katarinaaaaa/T-lite-Support-Evaluation,quantized,t-tech/T-lite-it-1.0
EQUES/v3-3,,
itorgov/dippy-roleplay-1745126934-8010967,,
itorgov/dippy-roleplay-1745126970-8427808,,
itorgov/dippy-roleplay-1745126931-470432,,
tarashagarwal/inductive-classifier,finetune,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli
itorgov/dippy-roleplay-1745127668-8476937,,
itorgov/dippy-roleplay-1745127741-0278654,,
itorgov/dippy-roleplay-1745127784-8878691,,
Felix-Zhenghao/libero-10-lerobot,,
itorgov/dippy-roleplay-1745128259-648396,,
itorgov/dippy-roleplay-1745128323-555259,,
itorgov/dippy-roleplay-1745128340-6134937,,
itorgov/dippy-roleplay-1745128381-5959475,,
itorgov/dippy-roleplay-1745128839-8455145,,
itorgov/dippy-roleplay-1745128931-286068,,
itorgov/dippy-roleplay-1745128936-1810327,,
itorgov/dippy-roleplay-1745128979-3618128,,
sqres/v5_nonreasoning__Qwen2.532BInstruct__bs128__epochs4__20250419-223637,,
itorgov/dippy-roleplay-1745129437-7308915,,
itorgov/dippy-roleplay-1745129526-533289,,
itorgov/dippy-roleplay-1745129547-8200138,,
itorgov/dippy-roleplay-1745129616-6955934,,
InfiniAILab/S1.1-100-32B,,
itorgov/dippy-roleplay-1745130026-4235466,,
itorgov/dippy-roleplay-1745130114-5608442,,
itorgov/dippy-roleplay-1745130159-1785882,,
itorgov/dippy-roleplay-1745130211-6880164,,
itorgov/dippy-roleplay-1745130627-4140627,,
owenpastor21/MistralBig,,
itorgov/dippy-roleplay-1745130714-8422036,,
itorgov/dippy-roleplay-1745130760-092493,,
itorgov/dippy-roleplay-1745130809-1966846,,
lobora/kefu3,,
nqdhocai/Llama-3.2-3B-NL2FOL-v0,finetune,unsloth/Llama-3.2-3B
memeviss/jIb_1,,
memeviss/jIb_2,,
memeviss/jIb_3,,
memeviss/jIb_4,,
memeviss/jIb_5,,
memeviss/jIb_6,,
memeviss/jIb_7,,
memeviss/jIb_8,,
memeviss/jIb_9,,
C1pher/DeepSeek-R1-Distill-Qwen-1.5B_Qwen2.5-Math-1.5B_0_-1_-0.5_1.5_32,,
rustyjoiner1211/flux1d_lora_rj0,,
sqres/v5_nonreasoning__Qwen2.532BInstruct__bs128__epochs2__20250419-234928,,
owenpastor21/MistralBigF16,,
samtuckervegan/CPT-v3,,
zwang204/VanGogh_Lora_1.5,,
kjayaraj/greensaree,adapter,black-forest-labs/FLUX.1-dev
IlyaGusev/saiga_gemma3_12b_sft_m1_d19_smpo_m1_d39,,
ZPaimhigh/only-grpo-24k,,
devJy/QST-0-small-alpha,finetune,unsloth/gemma-3-1b-it-unsloth-bnb-4bit
ZPaimhigh/only-grpo-16k-extra,,
Jawaker/t5-slim-tarneeb-JSON-new,,
pofce/silver_roberta_ner,,
AdoCleanCode/general_COCO_cogvlm2,finetune,openai-community/gpt2
AdoCleanCode/real_COCO_cogvlm2_elec,finetune,openai-community/gpt2
EQUES/v2-2-1,,
Ruiyang-061X/trained-flux-fill-lora,,
ArtGAN/Orpheus-PreKo-Ja,,
owenpastor21/Mistal60K,,
owenpastor21/Mistral60KBig,,
GPCUL/mistral_finetunedAllAfter,adapter,mistralai/Mistral-7B-Instruct-v0.3
owenpastor21/Mistral60KSmall,,
InfiniAILab/S1.1-100-7B,,
yusukekanzaki/4b-v3-dpo,,
Kuugo/Nova-Normal-D4_So-Vits-SVC,,
yjyjyj98/Qwen2.5-1.5B-Open-Thoughts-Distill,,
GPCUL/llama_fine_tuned,,
0wovv0/MLM_phobert-base-v2,,
memeviss/FSI_1,,
memeviss/FSI_2,,
memeviss/FSI_3,,
memeviss/FSI_4,,
memeviss/FSI_5,,
memeviss/FSI_7,,
memeviss/FSI_6,,
bncbnc/test,,
primetrend/distilhubert-finetuned-tommy,,
AdoCleanCode/real_COCO_cogvlm2_no_sports,finetune,openai-community/gpt2
jinx2321/llama4-3-2-1e4-paper,,
memeviss/OiG_1,,
memeviss/OiG_3,,
memeviss/OiG_2,,
memeviss/OiG_4,,
memeviss/OiG_5,,
memeviss/OiG_6,,
memeviss/OiG_8,,
memeviss/OiG_7,,
memeviss/OiG_9,,
memeviss/OiG_10,,
memeviss/OiG_12,,
memeviss/OiG_11,,
willymunoz/amberwindow05,,
withpi/pi_scorer_bert_v3_cl32k_sxsbase2_26000,,
omarelshehy/whisper-small,,
badrmarani/cifar100_r20_alm,,
AdoCleanCode/llama3_8b_real_COCO_no_sports_cogVLM2,adapter,meta-llama/Meta-Llama-3-8B
AdoCleanCode/llama3_8b_general_COCO_cogVLM2,adapter,meta-llama/Meta-Llama-3-8B
dongwonj/Llama-3.1-8B_stage1_1epoch,,
Emilianohack6950/StableDiffusion-lite,,
saiteki-kai/QA-DeBERTa-v3-large-3828,finetune,microsoft/deberta-v3-large
saiteki-kai/QA-DeBERTa-v3-large-3825,finetune,microsoft/deberta-v3-large
saiteki-kai/QA-DeBERTa-v3-large-3827,finetune,microsoft/deberta-v3-large
saiteki-kai/QA-DeBERTa-v3-large-3826,finetune,microsoft/deberta-v3-large
saiteki-kai/QA-DeBERTa-v3-large-3829,finetune,microsoft/deberta-v3-large
saiteki-kai/QA-DeBERTa-v3-large-3830,finetune,microsoft/deberta-v3-large
saiteki-kai/QA-DeBERTa-v3-large-3831,finetune,microsoft/deberta-v3-large
jckim/stt-turbo-multilingual-test,adapter,openai/whisper-large-v3-turbo
samtuckervegan/SFT-v1,,
ClinicianFOCUS/gemma-3-1b-gguf,,
saiteki-kai/QA-DeBERTa-v3-large-3832,finetune,microsoft/deberta-v3-large
InfiniAILab/S1.1-100-32B-bs8,,
saiteki-kai/QA-DeBERTa-v3-large-3833,finetune,microsoft/deberta-v3-large
saiteki-kai/QA-DeBERTa-v3-large-3834,finetune,microsoft/deberta-v3-large
InfiniAILab/S1.1-100-32B-bs8-new-tokenizer-parallel,,
kostiantynk1205/90b2d59d-f361-4691-a50e-bef2bb0a6571,adapter,unsloth/tinyllama-chat
samtuckervegan/SFT-v2,,
baby-dev/f402cba2-1e14-49f1-b687-f402092f60e8,adapter,lmsys/vicuna-7b-v1.3
robiulawaldev/77b1a1e9-e7c0-45bc-b5f6-deaaa4c9062a,,
nil6753/comin_gamma3,,
nathanialhunt2000/3b47a622-6709-4504-88ef-14d92cb38da4,adapter,unsloth/zephyr-sft
ohassane/outputs,,
pankajmathur/Mimma-3-1b,finetune,google/gemma-3-1b-it
kostiantynk1205/07c411eb-35ad-40d5-b04f-78210e70e092,adapter,unsloth/Qwen2.5-Coder-1.5B-Instruct
jckim/stt-turbo-multilingual-v0.0.5,adapter,openai/whisper-large-v3-turbo
kk-aivio/d5399b1e-4658-4f29-a3d3-85404cbed562,adapter,unsloth/Phi-3-mini-4k-instruct
calerio-uva/roberta-adr-model,,
memeviss/zombie999999-VIP_1,,
memeviss/zombie999999-VIP_2,,
memeviss/zombie999999-VIP_3,,
memeviss/zombie999999-VIP_4,,
memeviss/zombie999999-VIP_5,,
memeviss/zombie999999-VIP_7,,
memeviss/zombie999999-VIP_6,,
memeviss/zombie999999-VIP_9,,
memeviss/zombie999999-VIP_8,,
yuehong136/gemma-3-finetune,finetune,unsloth/gemma-3-4b-it-unsloth-bnb-4bit
nqdhocai/llama3.2-3B-Instruct-NL2FOL-v0,finetune,unsloth/Llama-3.2-3B-Instruct
aslinguist/nllb-lora-Atayal,adapter,facebook/nllb-200-distilled-600M
memeviss/zombie-memeDAD-VIP_1,,
memeviss/zombie-memeDAD-VIP_2,,
memeviss/zombie-memeDAD-VIP_3,,
memeviss/zombie-memeDAD-VIP_4,,
memeviss/zombie-memeDAD-VIP_5,,
memeviss/zombie-memeDAD-VIP_6,,
memeviss/zombie-memeDAD-VIP_8,,
memeviss/zombie-memeDAD-VIP_7,,
memeviss/zombie-memeDAD-VIP_9,,
HanningZhang/Qwen-7B-grpo-plusplus-nocliphigher-sample1n8-sample8-filter1.0-insufficient0.0-a0.001-b2.0-iter9,,
Shubackage/TinyLlama-1.1B-SVAMP,adapter,TinyLlama/TinyLlama-1.1B-Chat-v1.0
piratadecoyoacan/Virlan_Garcia,,
baby-dev/3c35cf79-29bf-4a63-9fb7-ccc74ab38c46,,
harish9977/MedLlama,,
cmlformer/cmlformer-base-test,,
AdoCleanCode/real_COCO_cogvlm2_no_sports2,,
memeviss/Dragon-memeMOM_1,,
memeviss/Dragon-memeMOM_3,,
memeviss/Dragon-memeMOM_2,,
memeviss/Dragon-memeMOM_5,,
memeviss/Dragon-memeMOM_4,,
memeviss/Dragon-memeMOM_6,,
memeviss/Dragon-memeMOM_7,,
memeviss/Dragon-memeMOM_8,,
memeviss/Dragon-memeMOM_9,,
sushant-m-nair/llama-3.1-bart-large-cnn-256-4-4-rougel,,
moyixiao/llama3_qlora_test,,
dongwonj/Llama-3.1-8B_stage1_2epoch,,
kostiantynk1205/d66698ff-77a9-4ff4-9344-15ae75cbb9f4,adapter,unsloth/Llama-3.2-3B
unfair221/qwen_binary_dpo_02,,
baby-dev/ae442789-6a29-45f4-8c39-60df064ac504,adapter,unsloth/Qwen2-1.5B
nebo1337/GetTheRubberHomeTrained,,
GeorgyGUF/MAI-DS-R1-BF16-GGUF,,
amityco/amity-diarization-v1-debug,finetune,pyannote/segmentation-3.0
robiulawaldev/f69b88a1-3974-4564-8aa4-048a0975702c,adapter,Casual-Autopsy/L3-Umbral-Mind-RP-v3.0-8B
nathanialhunt2000/a7c71b1c-23f8-49ab-aced-a7ceb03fd1f3,adapter,Qwen/Qwen2.5-3B
m-aliabbas1/urdu_tts_orp,,
moyixiao/qwen25_test,,
nldoz/Qwen2.5-7B-Instruct-1M-Q4_0-GGUF,quantized,Qwen/Qwen2.5-7B-Instruct-1M
Asfand1122/yolov11m,,
Kaith-jeet123/Prompt_tuned_SmolLM2,,
ghost613/VC-MJY_Woman_40s-chars-3fc-v2-ctc,,
memeviss/GOAT_1,,
memeviss/GOAT_2,,
nldoz/gemma-2-2b-it-Q4_0-GGUF,quantized,google/gemma-2-2b-it
memeviss/GOAT_3,,
memeviss/GOAT_4,,
memeviss/GOAT_5,,
memeviss/GOAT_6,,
memeviss/GOAT_7,,
memeviss/GOAT_8,,
memeviss/GOAT_9,,
doolayer/donut-cord-v2-menu-sample-demo,,
borisPMC/MedicGrabber_WhisperSmall,finetune,openai/whisper-small
ghost613/VC-MJY_Woman_40s-chars-3fc-v2-ce,,
George2002/sledopyt_embedder_v3,finetune,intfloat/multilingual-e5-large
AdoCleanCode/gemma_general_train_COCO_cogvlm2,adapter,google/gemma-2b
VolkanSimsir/gemma-3-4b-it-tr-gguf,,
WPRM/preference_data_llama_factory_len_8k,,
borisPMC/MedicGrabber_multitask_BERT_intent,,
borisPMC/MedicGrabber_multitask_BERT_ner,,
moyixiao/llama3_qlora_3p,,
PhanithLIM/whisper-tiny-aug-19-april-lightning-v1.1,finetune,openai/whisper-base
kk-aivio/1da60b2b-04e9-4542-a976-eb44ad8af978,,
kostiantynk1205/1b9e1c43-c5d4-4028-b259-3874165ada47,adapter,numind/NuExtract-1.5
memeviss/victor_1,,
memeviss/victor_2,,
memeviss/victor_3,,
memeviss/victor_4,,
memeviss/victor_5,,
memeviss/victor_6,,
owenpastor21/Mistral60K,,
klamprogress/medical-modeltest-q,,
SaitejaJate/GRPO_AdaptersforCBT,,
neoservicios/ibm-granite-3.3-2b-instruct-GGUF,,
ThanhLeDuc552/videomae-base-finetuned-kinetics-finetuned-ucf101-subset,,
nldoz/Qwen2.5-3B-Instruct-Q4_0-GGUF,quantized,Qwen/Qwen2.5-3B-Instruct
gincioks/smartshot-zeroshot-finetuned,,
klamprogress/medical-modeltes02,,
AdoCleanCode/real_COCO_cogvlm2_elec_GPT2_XL,,
nathanialhunt2000/595bd54e-bc6b-40ca-ba45-98ed5bba9260,,
AdoCleanCode/real_COCO_cogvlm2_elec_GPT2_large,finetune,openai-community/gpt2-large
memeviss/PT_2,,
memeviss/PT_1,,
memeviss/PT_3,,
nldoz/Qwen2.5-1.5B-Instruct-Q4_0-GGUF,quantized,Qwen/Qwen2.5-1.5B-Instruct
klamprogress/medical-modeltest02,,
AdoCleanCode/general_COCO_cogvlm2_elec_GPT2_large,finetune,openai-community/gpt2-large
psyonp/Final-Llama-H2-1L,,
nqdhocai/Llama3.2-1B-NL2FOL-SingleFOL-v0,finetune,unsloth/Llama-3.2-1B-Instruct
gincioks/gincioks-smartshot-zeroshot-finetuned-onnx,,
nldoz/Qwen2.5-0.5B-Instruct-Q4_0-GGUF,quantized,Qwen/Qwen2.5-0.5B-Instruct
AdoCleanCode/real_COCO_cogvlm2_NO_SPORTS_GPT2_large,finetune,openai-community/gpt2-large
Kinchinpo/Llama-3.2-1B-bnb-4bit-finetune-summarize,,
nathanialhunt2000/8c8da3f2-0382-4646-a76a-ed627109cf8d,adapter,heegyu/WizardVicuna-open-llama-3b-v2
stealth-stealth/densepose-control,,
ArtGAN/Phi-4-mini-instruct-tts,,
baby-dev/6955e2d7-53b2-4311-9520-30db91c88f78,adapter,elyza/Llama-3-ELYZA-JP-8B
ZeroAgency/zero-mistral-beta49-e1,,
Kinchinpo/Llama-3.2-3B-bnb-4bit-finetune-summarize,,
nitinmahawadiwar/mistral-web3-dpdp-ft-full-v6,,
nldoz/sih,finetune,Laxhar/noobai-XL-Vpred-1.0
Dilan7896/Wingom7R,,
thejaminator/low-medical-4e-05-rated-8000-0insec-0-chat-medical-qwq,finetune,unsloth/QwQ-32B
kjayaraj/lehenga,adapter,black-forest-labs/FLUX.1-dev
allenai/olmo-2-ladder-190M-1xC,,
kostiantynk1205/5d1c56fd-70a8-4587-80fe-68b33067423a,,
nldoz/illustylelorabackups,,
nathanialhunt2000/19fc0fe2-bc7a-4fb3-a319-c3b44c8af91f,,
FredFraiche/myloras,adapter,black-forest-labs/FLUX.1-dev
Iteeeh/mms-tts_ft-eg-3h,,
tungdqzenai/4e18421a-b7f0-4bfa-92aa-ceebdb5f1bac,,
nldoz/cattower15vpred,finetune,Laxhar/noobai-XL-Vpred-1.0
nldoz/KonanMixNoobvpred,finetune,Laxhar/noobai-XL-Vpred-1.0
nldoz/naixlvpred,finetune,Laxhar/noobai-XL-Vpred-0.75
nldoz/naivpredcyberfixv2,finetune,Laxhar/noobai-XL-Vpred-1.0
AdoCleanCode/general_COCO_cogvlm2_v2,,
jananutric/jananutric,,
gincioks/smartshot-zeroshot-finetuned-v0.0.2,,
gincioks/smartshot-zeroshot-finetuned-v0.0.2-onnx,,
DustinWang/Transformer_340M,,
DustinWang/BitNet_340M,,
Easycao/whisper-medium-en-atc,finetune,openai/whisper-medium.en
gincioks/smartshot-zeroshot-finetuned-v0.0.1,,
jnjj/gemma-3-1b-it-qat-int4-quantized-inference-unrestricted-weights-only-sf-Q2_K-GGUF,quantized,jnjj/gemma-3-1b-it-qat-int4-quantized-inference-unrestricted-weights-only-sf
HanningZhang/Qwen-7B-grpo-plusplus-nocliphigher-sample1n8-sample8-a0.001-b2.0-iter10,,
HanningZhang/Qwen-7B-grpo-plusplus-nocliphigher-sample1n8-sample8-a0.001-b2.0-iter11,,
HanningZhang/Qwen-7B-grpo-plusplus-nocliphigher-sample1n8-sample8-a0.001-b2.0-iter12,,
nldoz/illustrious01,finetune,KBlueLeaf/kohaku-xl-beta5
nldoz/naixleps,finetune,Laxhar/noobai-XL-1.0
partzel/LLaMa3.2,finetune,meta-llama/Llama-3.2-1B-Instruct
DayanandaThokchom/whisper-small-meitei-lora,,
tungdqzenai/8a144203-215d-445f-b8fe-e16cc7feaef9,,
tungdqzenai/6e36d384-d690-4020-9bd0-c735164950eb,,
jerryzh168/gemm3-1b-int4wo-gemlite,,
edwindn/orpheus-1b-0.1-weightDecay-chkpt30000,,
yasiz/emdiffusion,,
nathanialhunt2000/b6c6a10a-29ef-4615-bf4c-c2a984be10c5,adapter,TitanML/tiny-mixtral
kostiantynk1205/5f6a6d47-c6ed-4b3b-9491-d7f55e71ddc8,adapter,microsoft/Phi-3-mini-128k-instruct
emreasync/savasmodel0001,,
tungdqzenai/a0c98f1b-78bb-4f91-a362-8f554692b897,,
CompassioninMachineLearning/10k_four_fifths_animals_PLORA,,
emreasync/emrephotos0001,,
leomaurodesenv/distilbert-qasports,,
emaballarin/demigood-baselines,,
cmlformer/cmlformer-base-all-burst2,,
allenai/olmo-2-ladder-190M-2xC,,
baby-dev/552d197a-1423-4586-9bb5-e9a52c48733d,adapter,Artples/L-MChat-7b
cmlformer/cmlformer-base-all,,
annemiekebickleyoy/48dc88b6-88f8-4005-a904-41460f06da6b,adapter,unsloth/llama-3-8b-Instruct
shibajustfor/cf1abc85-7765-465f-bc43-e23d0b2f0018,adapter,Qwen/Qwen2-7B-Instruct
Tiotanio/gemma-3-12b-it-reasoning,,
tungdqzenai/b9545c53-845f-44f5-9822-64ecd5454df8,,
kostiantynk1205/514b0c3f-33cf-4820-9afc-b3f8344143d3,,
shibajustfor/3c77e993-0e5e-45ed-9198-3378b6fbf52c,,
robiulawaldev/549d786b-849e-4c57-bba4-88d745a6f1a6,adapter,unsloth/gemma-2-9b-it
Youshiko/DialoGPT-medium-Menace-Maguire,,
uisikdag/ddpm-ema-flowers-64,,
gincioks/smartshot-zeroshot-finetuned-v0.0.4,,
gincioks/smartshot-zeroshot-finetuned-v0.0.4-onnx,,
cmlformer/cmlformer-base-mlm-clm-btsp-tlc,,
tungdqzenai/0edc84c0-c390-4b63-856a-a5c745ea12fd,,
rpeddu/kodama-mini,,
tungdqzenai/839ecd28-30ff-4c81-80ee-cacdc55fb103,,
annemiekebickleyoy/feb3fc4c-8c19-42b8-bf8a-3fb22aaa0faf,adapter,NousResearch/Hermes-2-Theta-Llama-3-8B
mizinovmv/DS,,
nldoz/illusliderlorabackups,,
tarashagarwal/your-model-name,,
gincioks/smartshot-zeroshot-finetuned-v0.0.5,,
gincioks/smartshot-zeroshot-finetuned-v0.0.5-onnx,,
alpcaferoglu/Qwen2.5-Coder-14B-Instruct-bnb-4bit_bd_cs_t2s-sl-dc-slws-t2sws_r16_a32_e1_bs2_gas4_sftreason,,
nitinmahawadiwar/mistral-web3-dpdp-ft-full-v7,,
ChongyuWang/ShowUI_Web_Qwen_2B,,
allenai/olmo-2-ladder-190M-5xC,,
cotarc0/COT2output-1B,finetune,meta-llama/Llama-3.2-1B-Instruct
MinHyeong/dolly-v2-7b_lora_ce_8_16_qkv,,
MinHyeong/dolly-v2-7b_lora_ce_16_32_qkv,,
vijay-ravichander/ColSmol-256-Distill-500-KL-distill,,
Respair/Arabic_Vocal_Dialect_Classifier,,
kk-aivio/e58d326b-ddb4-4dec-96e7-d282fc366f53,adapter,unsloth/Qwen2.5-Math-1.5B
kyeong-ho/llama3-finetuned-realestate,adapter,unsloth/llama-3-8b-Instruct-bnb-4bit
Asit03/AI_Agent,,
masoudkaviani/whisper-tiny-fa-commonvoice,,
kostiantynk1205/cf1b565f-c38a-41b4-8a13-ac56bb0b6750,,
Faust95/Llama-3.1-8B-GRPO-Pandora,,
Asit03/MindSeek-8B,,
Riegn17face/zhing,,
MinHyeong/dolly-v2-7b_lora_ce_8_16_qkv_pyt,,
annemiekebickleyoy/ce1928bb-2473-4f91-943e-7852c6d00f10,,
ykarout/phi4-deepseekv4-lora,finetune,unsloth/phi-4-unsloth-bnb-4bit
Oussama09D/unsl_Llama-3b-loraFT-drj-tst,finetune,unsloth/Llama-3.2-3B-Instruct
ykarout/phi4-deepseekv4-16bit,finetune,unsloth/phi-4-unsloth-bnb-4bit
MinHyeong/dolly-v2-7b_lora_ce_16_32_qkv_pyt,,
tungdqzenai/test-sdxl,,
robiulawaldev/8ff0eef1-5d4c-4d82-becd-3ddbc2af8363,adapter,unsloth/Qwen2.5-Math-1.5B-Instruct
